[11-07 20:07:01] p47017 {train_imagenet.py:172} INFO - Namespace(arch='resnetv1_crossconv.resnet50', batch_size=64, dali_cpu=False, data='/media/ssd2/ilsvrc12/', distributed=True, dynamic_loss_scale=False, epochs=90, fp16=False, gamma=0.1, imcrop=112, imsize=128, local_rank=0, lr=0.1, milestones=[30, 60, 80], momentum=0.9, print_freq=50, resume='', start_epoch=0, static_loss_scale=128, stepsize=None, tmp='work-dirs/resnet50-im128-cross-conv-v1-layer23-run-1', use_rec=False, warmup_epochs=5, weight_decay=0.0001, workers=4)
[11-07 20:07:32] p47017 {train_imagenet.py:210} INFO - SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.9
    nesterov: False
    weight_decay: 0.0001
)
[11-07 20:07:33] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[0/5005]	Batch Time 1.016 (1.016)	Data Time 0.000 (0.000)	Loss 7.164 (7.164)	Prec@1 0.000 (0.000)	Prec@5 0.391 (0.391)	LR: 4.00E-06
[11-07 20:07:43] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[50/5005]	Batch Time 0.199 (0.216)	Data Time 0.116 (0.078)	Loss 7.033 (7.090)	Prec@1 0.000 (0.084)	Prec@5 0.781 (0.429)	LR: 2.04E-04
[11-07 20:07:54] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[100/5005]	Batch Time 0.191 (0.216)	Data Time 0.131 (0.107)	Loss 7.032 (7.061)	Prec@1 0.000 (0.097)	Prec@5 0.000 (0.514)	LR: 4.04E-04
[11-07 20:08:04] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[150/5005]	Batch Time 0.223 (0.213)	Data Time 0.148 (0.120)	Loss 6.990 (7.037)	Prec@1 0.391 (0.098)	Prec@5 0.781 (0.512)	LR: 6.04E-04
[11-07 20:08:14] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[200/5005]	Batch Time 0.197 (0.211)	Data Time 0.141 (0.120)	Loss 6.968 (7.022)	Prec@1 0.391 (0.093)	Prec@5 0.781 (0.511)	LR: 8.03E-04
[11-07 20:08:24] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[250/5005]	Batch Time 0.212 (0.210)	Data Time 0.030 (0.109)	Loss 6.970 (7.014)	Prec@1 0.000 (0.086)	Prec@5 0.391 (0.517)	LR: 1.00E-03
[11-07 20:08:35] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[300/5005]	Batch Time 0.183 (0.209)	Data Time 0.098 (0.105)	Loss 6.960 (7.008)	Prec@1 0.000 (0.093)	Prec@5 0.391 (0.540)	LR: 1.20E-03
[11-07 20:08:45] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[350/5005]	Batch Time 0.231 (0.209)	Data Time 0.024 (0.097)	Loss 6.998 (7.008)	Prec@1 0.391 (0.101)	Prec@5 1.172 (0.555)	LR: 1.40E-03
[11-07 20:08:56] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[400/5005]	Batch Time 0.209 (0.209)	Data Time 0.023 (0.087)	Loss 7.063 (7.009)	Prec@1 0.000 (0.105)	Prec@5 0.000 (0.570)	LR: 1.60E-03
[11-07 20:09:06] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[450/5005]	Batch Time 0.240 (0.209)	Data Time 0.012 (0.080)	Loss 7.044 (7.010)	Prec@1 0.000 (0.109)	Prec@5 1.172 (0.575)	LR: 1.80E-03
[11-07 20:09:17] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[500/5005]	Batch Time 0.216 (0.209)	Data Time 0.019 (0.074)	Loss 7.132 (7.013)	Prec@1 0.000 (0.113)	Prec@5 0.781 (0.587)	LR: 2.00E-03
[11-07 20:09:27] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[550/5005]	Batch Time 0.206 (0.209)	Data Time 0.021 (0.069)	Loss 6.999 (7.017)	Prec@1 0.000 (0.117)	Prec@5 1.562 (0.608)	LR: 2.20E-03
[11-07 20:09:38] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[600/5005]	Batch Time 0.237 (0.210)	Data Time 0.022 (0.066)	Loss 7.084 (7.021)	Prec@1 0.000 (0.119)	Prec@5 0.000 (0.614)	LR: 2.40E-03
[11-07 20:09:49] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[650/5005]	Batch Time 0.206 (0.210)	Data Time 0.027 (0.062)	Loss 7.109 (7.025)	Prec@1 0.000 (0.118)	Prec@5 0.391 (0.604)	LR: 2.60E-03
[11-07 20:09:59] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[700/5005]	Batch Time 0.180 (0.210)	Data Time 0.122 (0.064)	Loss 7.093 (7.028)	Prec@1 0.391 (0.119)	Prec@5 0.391 (0.615)	LR: 2.80E-03
[11-07 20:10:09] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[750/5005]	Batch Time 0.198 (0.209)	Data Time 0.139 (0.069)	Loss 7.013 (7.030)	Prec@1 0.000 (0.123)	Prec@5 0.781 (0.618)	LR: 3.00E-03
[11-07 20:10:19] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[800/5005]	Batch Time 0.229 (0.209)	Data Time 0.170 (0.074)	Loss 7.004 (7.033)	Prec@1 0.000 (0.123)	Prec@5 0.781 (0.623)	LR: 3.20E-03
[11-07 20:10:30] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[850/5005]	Batch Time 0.199 (0.209)	Data Time 0.102 (0.077)	Loss 7.098 (7.034)	Prec@1 0.000 (0.127)	Prec@5 0.391 (0.635)	LR: 3.40E-03
[11-07 20:10:40] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[900/5005]	Batch Time 0.197 (0.209)	Data Time 0.134 (0.081)	Loss 7.121 (7.035)	Prec@1 0.000 (0.126)	Prec@5 0.391 (0.642)	LR: 3.60E-03
[11-07 20:10:50] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[950/5005]	Batch Time 0.194 (0.209)	Data Time 0.100 (0.084)	Loss 7.011 (7.035)	Prec@1 0.000 (0.130)	Prec@5 0.781 (0.648)	LR: 3.80E-03
[11-07 20:11:00] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[1000/5005]	Batch Time 0.217 (0.208)	Data Time 0.145 (0.086)	Loss 6.971 (7.034)	Prec@1 0.000 (0.135)	Prec@5 0.781 (0.658)	LR: 4.00E-03
[11-07 20:11:11] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[1050/5005]	Batch Time 0.240 (0.209)	Data Time 0.028 (0.084)	Loss 6.979 (7.032)	Prec@1 0.000 (0.136)	Prec@5 0.000 (0.668)	LR: 4.20E-03
[11-07 20:11:21] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[1100/5005]	Batch Time 0.175 (0.209)	Data Time 0.022 (0.081)	Loss 6.961 (7.030)	Prec@1 0.391 (0.142)	Prec@5 0.781 (0.688)	LR: 4.40E-03
[11-07 20:11:32] p47017 {train_imagenet.py:345} INFO - Epoch[0/90] It[1150/5005]	Batch Time 0.218 (0.208)	Data Time 0.027 (0.079)	Loss 6.928 (7.026)	Prec@1 0.391 (0.145)	Prec@5 0.391 (0.709)	LR: 4.60E-03
